id_paiement;id_facture;date_paiement;montant;mode_paiement;created_at;updated_at;id_contrat;id_client
PAY00001163         ;FAC00001548         ;2023/12/12 00:00:00.000;111;Espèces       ;2026/01/03 22:26:21.000000000;2026/01/03 22:26:21.000000000;CTR000134      ;CLI00110  
PAY00001439         ;FAC00001924         ;2023/12/12 00:00:00.000;41;Chèque        ;2026/01/03 22:26:22.000000000;2026/01/03 22:26:22.000000000;CTR000167      ;CLI00161  
PAY00000693         ;FAC00000924         ;2023/12/13 00:00:00.000;33;Virement      ;2026/01/03 22:26:18.000000000;2026/01/03 22:26:18.000000000;CTR000080      ;CLI00189  
PAY00001303         ;FAC00001732         ;2023/12/13 00:00:00.000;83;Prélèvement   ;2026/01/03 22:26:21.000000000;2026/01/03 22:26:21.000000000;CTR000150      ;CLI00043  
PAY00001488         ;FAC00001989         ;2023/12/14 00:00:00.000;165;Virement      ;2026/01/03 22:26:22.000000000;2026/01/03 22:26:22.000000000;CTR000173      ;CLI00023  
PAY00000431         ;FAC00000579         ;2023/12/15 00:00:00.000;337;Prélèvement   ;2026/01/03 22:26:17.000000000;2026/01/03 22:26:17.000000000;CTR000051      ;CLI00140  
PAY00000451         ;FAC00000606         ;2023/12/15 00:00:00.000;37;Espèces       ;2026/01/03 22:26:17.000000000;2026/01/03 22:26:17.000000000;CTR000053      ;CLI00113  
PAY00000943         ;FAC00001273         ;2023/12/15 00:00:00.000;360;Virement      ;2026/01/03 22:26:19.000000000;2026/01/03 22:26:19.000000000;CTR000110      ;CLI00009  
PAY00001251         ;FAC00001669         ;2023/12/15 00:00:00.000;141;Espèces       ;2026/01/03 22:26:21.000000000;2026/01/03 22:26:21.000000000;CTR000144      ;CLI00123  
PAY00000161         ;FAC00000225         ;2023/12/16 00:00:00.000;37;Prélèvement   ;2026/01/03 22:26:16.000000000;2026/01/03 22:26:16.000000000;CTR000020      ;CLI00158  
PAY00000798         ;FAC00001065         ;2023/12/16 00:00:00.000;75;Espèces       ;2026/01/03 22:26:19.000000000;2026/01/03 22:26:19.000000000;CTR000093      ;CLI00037  
PAY00000221         ;FAC00000301         ;2023/12/17 00:00:00.000;140;Prélèvement   ;2026/01/03 22:26:16.000000000;2026/01/03 22:26:16.000000000;CTR000027      ;CLI00163  
PAY00000317         ;FAC00000426         ;2023/12/17 00:00:00.000;154;Carte bancaire;2026/01/03 22:26:16.000000000;2026/01/03 22:26:16.000000000;CTR000038      ;CLI00038  
PAY00001016         ;FAC00001366         ;2023/12/17 00:00:00.000;262;Espèces       ;2026/01/03 22:26:20.000000000;2026/01/03 22:26:20.000000000;CTR000118      ;CLI00193  
PAY00001361         ;FAC00001810         ;2023/12/17 00:00:00.000;345;Carte bancaire;2026/01/03 22:26:22.000000000;2026/01/03 22:26:22.000000000;CTR000157      ;CLI00053  
PAY00001384         ;FAC00001849         ;2023/12/17 00:00:00.000;104;Prélèvement   ;2026/01/03 22:26:22.000000000;2026/01/03 22:26:22.000000000;CTR000160      ;CLI00029  
PAY00000425         ;FAC00000573         ;2023/12/18 00:00:00.000;285;Chèque        ;2026/01/03 22:26:17.000000000;2026/01/03 22:26:17.000000000;CTR000050      ;CLI00145  
PAY00000602         ;FAC00000811         ;2023/12/18 00:00:00.000;74;Espèces       ;2026/01/03 22:26:18.000000000;2026/01/03 22:26:18.000000000;CTR000071      ;CLI00090  
PAY00001458         ;FAC00001949         ;2023/12/18 00:00:00.000;26;Espèces       ;2026/01/03 22:26:22.000000000;2026/01/03 22:26:22.000000000;CTR000169      ;CLI00040  
PAY00000394         ;FAC00000526         ;2023/12/20 00:00:00.000;109;Virement      ;2026/01/03 22:26:17.000000000;2026/01/03 22:26:17.000000000;CTR000046      ;CLI00155  
PAY00001276         ;FAC00001700         ;2023/12/20 00:00:00.000;436;Prélèvement   ;2026/01/03 22:26:21.000000000;2026/01/03 22:26:21.000000000;CTR000147      ;CLI00199  
PAY00001334         ;FAC00001773         ;2023/12/22 00:00:00.000;28;Virement      ;2026/01/03 22:26:21.000000000;2026/01/03 22:26:21.000000000;CTR000153      ;CLI00032  
PAY00000143         ;FAC00000200         ;2023/12/23 00:00:00.000;403;Virement      ;2026/01/03 22:26:16.000000000;2026/01/03 22:26:16.000000000;CTR000018      ;CLI00014  
PAY00000733         ;FAC00000982         ;2023/12/23 00:00:00.000;290;Prélèvement   ;2026/01/03 22:26:18.000000000;2026/01/03 22:26:18.000000000;CTR000085      ;CLI00051  
PAY00000195         ;FAC00000265         ;2023/12/24 00:00:00.000;342;Espèces       ;2026/01/03 22:26:16.000000000;2026/01/03 22:26:16.000000000;CTR000024      ;CLI00150  
PAY00000885         ;FAC00001176         ;2023/12/24 00:00:00.000;48;Carte bancaire;2026/01/03 22:26:19.000000000;2026/01/03 22:26:19.000000000;CTR000102      ;CLI00114  
PAY00000754         ;FAC00001010         ;2023/12/25 00:00:00.000;439;Chèque        ;2026/01/03 22:26:19.000000000;2026/01/03 22:26:19.000000000;CTR000088      ;CLI00157  
PAY00000906         ;FAC00001205         ;2023/12/25 00:00:00.000;361;Carte bancaire;2026/01/03 22:26:19.000000000;2026/01/03 22:26:19.000000000;CTR000104      ;CLI00009  
PAY00001339         ;FAC00001780         ;2023/12/25 00:00:00.000;18;Chèque        ;2026/01/03 22:26:21.000000000;2026/01/03 22:26:21.000000000;CTR000154      ;CLI00110  
PAY00001516         ;FAC00002026         ;2023/12/25 00:00:00.000;27;Carte bancaire;2026/01/03 22:26:22.000000000;2026/01/03 22:26:22.000000000;CTR000176      ;CLI00182  
PAY00000432         ;FAC00000580         ;2023/12/26 00:00:00.000;175;Chèque        ;2026/01/03 22:26:17.000000000;2026/01/03 22:26:17.000000000;CTR000051      ;CLI00140  
PAY00000707         ;FAC00000945         ;2023/12/26 00:00:00.000;407;Carte bancaire;2026/01/03 22:26:18.000000000;2026/01/03 22:26:18.000000000;CTR000082      ;CLI00055  
PAY00001001         ;FAC00001345         ;2023/12/26 00:00:00.000;29;Prélèvement   ;2026/01/03 22:26:20.000000000;2026/01/03 22:26:20.000000000;CTR000116      ;CLI00181  
PAY00000694         ;FAC00000925         ;2023/12/27 00:00:00.000;48;Carte bancaire;2026/01/03 22:26:18.000000000;2026/01/03 22:26:18.000000000;CTR000080      ;CLI00189  
PAY00000329         ;FAC00000442         ;2023/12/28 00:00:00.000;37;Prélèvement   ;2026/01/03 22:26:17.000000000;2026/01/03 22:26:17.000000000;CTR000039      ;CLI00071  
PAY00000452         ;FAC00000607         ;2023/12/28 00:00:00.000;17;Chèque        ;2026/01/03 22:26:17.000000000;2026/01/03 22:26:17.000000000;CTR000053      ;CLI00113  
PAY00000546         ;FAC00000735         ;2023/12/28 00:00:00.000;481;Espèces       ;2026/01/03 22:26:18.000000000;2026/01/03 22:26:18.000000000;CTR000064      ;CLI00057  
PAY00001272         ;FAC00001692         ;2023/12/28 00:00:00.000;420;Espèces       ;2026/01/03 22:26:21.000000000;2026/01/03 22:26:21.000000000;CTR000146      ;CLI00095  
PAY00000417         ;FAC00000560         ;2023/12/29 00:00:00.000;173;Espèces       ;2026/01/03 22:26:17.000000000;2026/01/03 22:26:17.000000000;CTR000049      ;CLI00072  
PAY00001473         ;FAC00001967         ;2023/12/29 00:00:00.000;480;Carte bancaire;2026/01/03 22:26:22.000000000;2026/01/03 22:26:22.000000000;CTR000171      ;CLI00101  
PAY00000725         ;FAC00000970         ;2023/12/30 00:00:00.000;14;Chèque        ;2026/01/03 22:26:18.000000000;2026/01/03 22:26:18.000000000;CTR000084      ;CLI00138  
PAY00001252         ;FAC00001670         ;2023/12/30 00:00:00.000;58;Virement      ;2026/01/03 22:26:21.000000000;2026/01/03 22:26:21.000000000;CTR000144      ;CLI00123  
PAY00000184         ;FAC00000251         ;2023/12/31 00:00:00.000;63;Carte bancaire;2026/01/03 22:26:16.000000000;2026/01/03 22:26:16.000000000;CTR000022      ;CLI00059  
PAY00000358         ;FAC00000483         ;2023/12/31 00:00:00.000;422;Carte bancaire;2026/01/03 22:26:17.000000000;2026/01/03 22:26:17.000000000;CTR000043      ;CLI00078  
PAY00000847         ;FAC00001128         ;2023/12/31 00:00:00.000;95;Espèces       ;2026/01/03 22:26:19.000000000;2026/01/03 22:26:19.000000000;CTR000098      ;CLI00081  
PAY00000980         ;FAC00001319         ;2023/12/31 00:00:00.000;44;Virement      ;2026/01/03 22:26:20.000000000;2026/01/03 22:26:20.000000000;CTR000114      ;CLI00146  
PAY00001421         ;FAC00001898         ;2023/12/31 00:00:00.000;23;Virement      ;2026/01/03 22:26:22.000000000;2026/01/03 22:26:22.000000000;CTR000165      ;CLI00151  
PAY00001079         ;FAC00001447         ;2024/01/01 00:00:00.000;12;Chèque        ;2026/01/03 22:26:20.000000000;2026/01/03 22:26:20.000000000;CTR000125      ;CLI00095  
PAY00001207         ;FAC00001611         ;2024/01/02 00:00:00.000;10;Virement      ;2026/01/03 22:26:21.000000000;2026/01/03 22:26:21.000000000;CTR000139      ;CLI00168  
PAY00001147         ;FAC00001525         ;2024/01/03 00:00:00.000;217;Virement      ;2026/01/03 22:26:20.000000000;2026/01/03 22:26:20.000000000;CTR000132      ;CLI00026  
PAY00000144         ;FAC00000201         ;2024/01/06 00:00:00.000;130;Prélèvement   ;2026/01/03 22:26:16.000000000;2026/01/03 22:26:16.000000000;CTR000018      ;CLI00014  
PAY00001482         ;FAC00001981         ;2024/01/06 00:00:00.000;253;Virement      ;2026/01/03 22:26:22.000000000;2026/01/03 22:26:22.000000000;CTR000172      ;CLI00112  
PAY00000538         ;FAC00000724         ;2024/01/07 00:00:00.000;25;Prélèvement   ;2026/01/03 22:26:17.000000000;2026/01/03 22:26:17.000000000;CTR000063      ;CLI00028  
PAY00000919         ;FAC00001227         ;2024/01/07 00:00:00.000;17;Virement      ;2026/01/03 22:26:19.000000000;2026/01/03 22:26:19.000000000;CTR000106      ;CLI00147  
PAY00001008         ;FAC00001355         ;2024/01/07 00:00:00.000;47;Carte bancaire;2026/01/03 22:26:20.000000000;2026/01/03 22:26:20.000000000;CTR000117      ;CLI00069  
PAY00001501         ;FAC00002006         ;2024/01/08 00:00:00.000;41;Chèque        ;2026/01/03 22:26:22.000000000;2026/01/03 22:26:22.000000000;CTR000174      ;CLI00157  
PAY00000957         ;FAC00001289         ;2024/01/09 00:00:00.000;395;Carte bancaire;2026/01/03 22:26:20.000000000;2026/01/03 22:26:20.000000000;CTR000111      ;CLI00023  
PAY00001340         ;FAC00001781         ;2024/01/09 00:00:00.000;23;Virement      ;2026/01/03 22:26:21.000000000;2026/01/03 22:26:21.000000000;CTR000154      ;CLI00110  
PAY00000944         ;FAC00001274         ;2024/01/10 00:00:00.000;110;Virement      ;2026/01/03 22:26:19.000000000;2026/01/03 22:26:19.000000000;CTR000110      ;CLI00009  
PAY00001273         ;FAC00001693         ;2024/01/10 00:00:00.000;80;Virement      ;2026/01/03 22:26:21.000000000;2026/01/03 22:26:21.000000000;CTR000146      ;CLI00095  
PAY00001350         ;FAC00001795         ;2024/01/10 00:00:00.000;250;Virement      ;2026/01/03 22:26:22.000000000;2026/01/03 22:26:22.000000000;CTR000155      ;CLI00166  
PAY00001369         ;FAC00001826         ;2024/01/10 00:00:00.000;271;Espèces       ;2026/01/03 22:26:22.000000000;2026/01/03 22:26:22.000000000;CTR000158      ;CLI00049  
PAY00001017         ;FAC00001367         ;2024/01/11 00:00:00.000;98;Espèces       ;2026/01/03 22:26:20.000000000;2026/01/03 22:26:20.000000000;CTR000118      ;CLI00193  
PAY00000418         ;FAC00000561         ;2024/01/12 00:00:00.000;59;Chèque        ;2026/01/03 22:26:17.000000000;2026/01/03 22:26:17.000000000;CTR000049      ;CLI00072  
PAY00000603         ;FAC00000812         ;2024/01/12 00:00:00.000;320;Espèces       ;2026/01/03 22:26:18.000000000;2026/01/03 22:26:18.000000000;CTR000071      ;CLI00090  
PAY00000082         ;FAC00000116         ;2024/01/13 00:00:00.000;217;Virement      ;2026/01/03 22:26:15.000000000;2026/01/03 22:26:15.000000000;CTR000010      ;CLI00012  
PAY00001157         ;FAC00001539         ;2024/01/13 00:00:00.000;75;Virement      ;2026/01/03 22:26:20.000000000;2026/01/03 22:26:20.000000000;CTR000133      ;CLI00041  
PAY00001201         ;FAC00001603         ;2024/01/13 00:00:00.000;214;Virement      ;2026/01/03 22:26:21.000000000;2026/01/03 22:26:21.000000000;CTR000138      ;CLI00161  
PAY00001362         ;FAC00001811         ;2024/01/13 00:00:00.000;56;Espèces       ;2026/01/03 22:26:22.000000000;2026/01/03 22:26:22.000000000;CTR000157      ;CLI00053  
PAY00001474         ;FAC00001968         ;2024/01/13 00:00:00.000;94;Prélèvement   ;2026/01/03 22:26:22.000000000;2026/01/03 22:26:22.000000000;CTR000171      ;CLI00101  
PAY00000516         ;FAC00000692         ;2024/01/15 00:00:00.000;31;Chèque        ;2026/01/03 22:26:17.000000000;2026/01/03 22:26:17.000000000;CTR000061      ;CLI00166  
PAY00001049         ;FAC00001412         ;2024/01/15 00:00:00.000;143;Espèces       ;2026/01/03 22:26:20.000000000;2026/01/03 22:26:20.000000000;CTR000122      ;CLI00161  
PAY00001135         ;FAC00001513         ;2024/01/15 00:00:00.000;65;Virement      ;2026/01/03 22:26:20.000000000;2026/01/03 22:26:20.000000000;CTR000130      ;CLI00148  
PAY00001277         ;FAC00001701         ;2024/01/15 00:00:00.000;326;Chèque        ;2026/01/03 22:26:21.000000000;2026/01/03 22:26:21.000000000;CTR000147      ;CLI00199  
PAY00000395         ;FAC00000527         ;2024/01/16 00:00:00.000;122;Prélèvement   ;2026/01/03 22:26:17.000000000;2026/01/03 22:26:17.000000000;CTR000046      ;CLI00155  
PAY00001385         ;FAC00001850         ;2024/01/16 00:00:00.000;353;Chèque        ;2026/01/03 22:26:22.000000000;2026/01/03 22:26:22.000000000;CTR000160      ;CLI00029  
PAY00000222         ;FAC00000302         ;2024/01/18 00:00:00.000;191;Carte bancaire;2026/01/03 22:26:16.000000000;2026/01/03 22:26:16.000000000;CTR000027      ;CLI00163  
PAY00000426         ;FAC00000574         ;2024/01/19 00:00:00.000;189;Virement      ;2026/01/03 22:26:17.000000000;2026/01/03 22:26:17.000000000;CTR000050      ;CLI00145  
PAY00000760         ;FAC00001020         ;2024/01/20 00:00:00.000;154;Chèque        ;2026/01/03 22:26:19.000000000;2026/01/03 22:26:19.000000000;CTR000089      ;CLI00090  
PAY00000965         ;FAC00001302         ;2024/01/20 00:00:00.000;33;Chèque        ;2026/01/03 22:26:20.000000000;2026/01/03 22:26:20.000000000;CTR000112      ;CLI00054  
PAY00000330         ;FAC00000443         ;2024/01/21 00:00:00.000;23;Virement      ;2026/01/03 22:26:17.000000000;2026/01/03 22:26:17.000000000;CTR000039      ;CLI00071  
PAY00000359         ;FAC00000484         ;2024/01/21 00:00:00.000;266;Carte bancaire;2026/01/03 22:26:17.000000000;2026/01/03 22:26:17.000000000;CTR000043      ;CLI00078  
PAY00001175         ;FAC00001563         ;2024/01/21 00:00:00.000;439;Espèces       ;2026/01/03 22:26:21.000000000;2026/01/03 22:26:21.000000000;CTR000135      ;CLI00041  
PAY00000084         ;FAC00000119         ;2024/01/23 00:00:00.000;89;Carte bancaire;2026/01/03 22:26:15.000000000;2026/01/03 22:26:15.000000000;CTR000011      ;CLI00072  
PAY00000561         ;FAC00000755         ;2024/01/23 00:00:00.000;23;Prélèvement   ;2026/01/03 22:26:18.000000000;2026/01/03 22:26:18.000000000;CTR000066      ;CLI00174  
PAY00001389         ;FAC00001856         ;2024/01/23 00:00:00.000;299;Prélèvement   ;2026/01/03 22:26:22.000000000;2026/01/03 22:26:22.000000000;CTR000161      ;CLI00153  
PAY00001489         ;FAC00001990         ;2024/01/23 00:00:00.000;87;Carte bancaire;2026/01/03 22:26:22.000000000;2026/01/03 22:26:22.000000000;CTR000173      ;CLI00023  
PAY00000277         ;FAC00000376         ;2024/01/24 00:00:00.000;254;Chèque        ;2026/01/03 22:26:16.000000000;2026/01/03 22:26:16.000000000;CTR000033      ;CLI00007  
PAY00000799         ;FAC00001067         ;2024/01/24 00:00:00.000;60;Prélèvement   ;2026/01/03 22:26:19.000000000;2026/01/03 22:26:19.000000000;CTR000093      ;CLI00037  
PAY00000886         ;FAC00001177         ;2024/01/24 00:00:00.000;22;Prélèvement   ;2026/01/03 22:26:19.000000000;2026/01/03 22:26:19.000000000;CTR000102      ;CLI00114  
PAY00000046         ;FAC00000070         ;2024/01/25 00:00:00.000;136;Carte bancaire;2026/01/03 22:26:15.000000000;2026/01/03 22:26:15.000000000;CTR000007      ;CLI00112  
PAY00000162         ;FAC00000226         ;2024/01/25 00:00:00.000;34;Virement      ;2026/01/03 22:26:16.000000000;2026/01/03 22:26:16.000000000;CTR000020      ;CLI00158  
PAY00000848         ;FAC00001129         ;2024/01/25 00:00:00.000;148;Virement      ;2026/01/03 22:26:19.000000000;2026/01/03 22:26:19.000000000;CTR000098      ;CLI00081  
PAY00001164         ;FAC00001549         ;2024/01/25 00:00:00.000;39;Prélèvement   ;2026/01/03 22:26:21.000000000;2026/01/03 22:26:21.000000000;CTR000134      ;CLI00110  
PAY00001208         ;FAC00001612         ;2024/01/25 00:00:00.000;15;Prélèvement   ;2026/01/03 22:26:21.000000000;2026/01/03 22:26:21.000000000;CTR000139      ;CLI00168  
PAY00001304         ;FAC00001733         ;2024/01/26 00:00:00.000;120;Carte bancaire;2026/01/03 22:26:21.000000000;2026/01/03 22:26:21.000000000;CTR000150      ;CLI00043  
PAY00000241         ;FAC00000327         ;2024/01/28 00:00:00.000;37;Espèces       ;2026/01/03 22:26:16.000000000;2026/01/03 22:26:16.000000000;CTR000029      ;CLI00079  
PAY00000345         ;FAC00000462         ;2024/01/29 00:00:00.000;46;Chèque        ;2026/01/03 22:26:17.000000000;2026/01/03 22:26:17.000000000;CTR000041      ;CLI00064  
PAY00001136         ;FAC00001514         ;2024/01/30 00:00:00.000;268;Espèces       ;2026/01/03 22:26:20.000000000;2026/01/03 22:26:20.000000000;CTR000130      ;CLI00148  
PAY00000331         ;FAC00000445         ;2024/01/31 00:00:00.000;23;Prélèvement   ;2026/01/03 22:26:17.000000000;2026/01/03 22:26:17.000000000;CTR000040      ;CLI00020  
PAY00000539         ;FAC00000725         ;2024/01/31 00:00:00.000;30;Virement      ;2026/01/03 22:26:17.000000000;2026/01/03 22:26:17.000000000;CTR000063      ;CLI00028  
PAY00001002         ;FAC00001346         ;2024/01/31 00:00:00.000;22;Carte bancaire;2026/01/03 22:26:20.000000000;2026/01/03 22:26:20.000000000;CTR000116      ;CLI00181  
PAY00000981         ;FAC00001320         ;2024/02/01 00:00:00.000;11;Prélèvement   ;2026/01/03 22:26:20.000000000;2026/01/03 22:26:20.000000000;CTR000114      ;CLI00146  
PAY00001524         ;FAC00002036         ;2024/02/01 00:00:00.000;329;Chèque        ;2026/01/03 22:26:22.000000000;2026/01/03 22:26:22.000000000;CTR000177      ;CLI00089  
PAY00000024         ;FAC00000034         ;2024/02/02 00:00:00.000;65;Carte bancaire;2026/01/03 22:26:15.000000000;2026/01/03 22:26:15.000000000;CTR000003      ;CLI00179  
PAY00000229         ;FAC00000311         ;2024/02/02 00:00:00.000;47;Chèque        ;2026/01/03 22:26:16.000000000;2026/01/03 22:26:16.000000000;CTR000028      ;CLI00028  
PAY00000318         ;FAC00000428         ;2024/02/02 00:00:00.000;240;Carte bancaire;2026/01/03 22:26:16.000000000;2026/01/03 22:26:16.000000000;CTR000038      ;CLI00038  
PAY00000843         ;FAC00001123         ;2024/02/03 00:00:00.000;467;Prélèvement   ;2026/01/03 22:26:19.000000000;2026/01/03 22:26:19.000000000;CTR000097      ;CLI00126  
PAY00001351         ;FAC00001796         ;2024/02/03 00:00:00.000;280;Chèque        ;2026/01/03 22:26:22.000000000;2026/01/03 22:26:22.000000000;CTR000155      ;CLI00166  
PAY00000083         ;FAC00000117         ;2024/02/04 00:00:00.000;261;Virement      ;2026/01/03 22:26:15.000000000;2026/01/03 22:26:15.000000000;CTR000010      ;CLI00012  
PAY00000907         ;FAC00001207         ;2024/02/04 00:00:00.000;142;Virement      ;2026/01/03 22:26:19.000000000;2026/01/03 22:26:19.000000000;CTR000104      ;CLI00009  
PAY00000185         ;FAC00000252         ;2024/02/06 00:00:00.000;491;Virement      ;2026/01/03 22:26:16.000000000;2026/01/03 22:26:16.000000000;CTR000022      ;CLI00059  
PAY00000629         ;FAC00000844         ;2024/02/06 00:00:00.000;341;Prélèvement   ;2026/01/03 22:26:18.000000000;2026/01/03 22:26:18.000000000;CTR000074      ;CLI00088  
PAY00000278         ;FAC00000377         ;2024/02/07 00:00:00.000;315;Chèque        ;2026/01/03 22:26:16.000000000;2026/01/03 22:26:16.000000000;CTR000033      ;CLI00007  
PAY00000419         ;FAC00000562         ;2024/02/07 00:00:00.000;134;Espèces       ;2026/01/03 22:26:17.000000000;2026/01/03 22:26:17.000000000;CTR000049      ;CLI00072  
PAY00000427         ;FAC00000575         ;2024/02/07 00:00:00.000;140;Espèces       ;2026/01/03 22:26:17.000000000;2026/01/03 22:26:17.000000000;CTR000050      ;CLI00145  
PAY00000477         ;FAC00000644         ;2024/02/07 00:00:00.000;37;Prélèvement   ;2026/01/03 22:26:17.000000000;2026/01/03 22:26:17.000000000;CTR000057      ;CLI00154  
PAY00000708         ;FAC00000946         ;2024/02/07 00:00:00.000;416;Carte bancaire;2026/01/03 22:26:18.000000000;2026/01/03 22:26:18.000000000;CTR000082      ;CLI00055  
PAY00000567         ;FAC00000764         ;2024/02/08 00:00:00.000;78;Espèces       ;2026/01/03 22:26:18.000000000;2026/01/03 22:26:18.000000000;CTR000067      ;CLI00007  
PAY00000604         ;FAC00000813         ;2024/02/08 00:00:00.000;367;Carte bancaire;2026/01/03 22:26:18.000000000;2026/01/03 22:26:18.000000000;CTR000071      ;CLI00090  
PAY00001517         ;FAC00002027         ;2024/02/08 00:00:00.000;12;Virement      ;2026/01/03 22:26:22.000000000;2026/01/03 22:26:22.000000000;CTR000176      ;CLI00182  
PAY00000734         ;FAC00000983         ;2024/02/09 00:00:00.000;48;Espèces       ;2026/01/03 22:26:18.000000000;2026/01/03 22:26:18.000000000;CTR000086      ;CLI00172  
PAY00000494         ;FAC00000666         ;2024/02/10 00:00:00.000;6;Carte bancaire;2026/01/03 22:26:17.000000000;2026/01/03 22:26:17.000000000;CTR000059      ;CLI00093  
PAY00001050         ;FAC00001413         ;2024/02/11 00:00:00.000;346;Virement      ;2026/01/03 22:26:20.000000000;2026/01/03 22:26:20.000000000;CTR000122      ;CLI00161  
PAY00000761         ;FAC00001021         ;2024/02/12 00:00:00.000;92;Espèces       ;2026/01/03 22:26:19.000000000;2026/01/03 22:26:19.000000000;CTR000089      ;CLI00090  
PAY00001278         ;FAC00001702         ;2024/02/12 00:00:00.000;340;Chèque        ;2026/01/03 22:26:21.000000000;2026/01/03 22:26:21.000000000;CTR000147      ;CLI00199  
PAY00001386         ;FAC00001851         ;2024/02/12 00:00:00.000;310;Chèque        ;2026/01/03 22:26:22.000000000;2026/01/03 22:26:22.000000000;CTR000160      ;CLI00029  
PAY00000223         ;FAC00000303         ;2024/02/13 00:00:00.000;171;Carte bancaire;2026/01/03 22:26:16.000000000;2026/01/03 22:26:16.000000000;CTR000027      ;CLI00163  
PAY00000958         ;FAC00001290         ;2024/02/13 00:00:00.000;455;Virement      ;2026/01/03 22:26:20.000000000;2026/01/03 22:26:20.000000000;CTR000111      ;CLI00023  
PAY00000163         ;FAC00000227         ;2024/02/14 00:00:00.000;10;Virement      ;2026/01/03 22:26:16.000000000;2026/01/03 22:26:16.000000000;CTR000020      ;CLI00158  
PAY00000433         ;FAC00000581         ;2024/02/14 00:00:00.000;54;Carte bancaire;2026/01/03 22:26:17.000000000;2026/01/03 22:26:17.000000000;CTR000051      ;CLI00140  
PAY00000346         ;FAC00000463         ;2024/02/15 00:00:00.000;111;Chèque        ;2026/01/03 22:26:17.000000000;2026/01/03 22:26:17.000000000;CTR000041      ;CLI00064  
PAY00001363         ;FAC00001812         ;2024/02/15 00:00:00.000;353;Espèces       ;2026/01/03 22:26:22.000000000;2026/01/03 22:26:22.000000000;CTR000157      ;CLI00053  
PAY00000196         ;FAC00000267         ;2024/02/16 00:00:00.000;438;Chèque        ;2026/01/03 22:26:16.000000000;2026/01/03 22:26:16.000000000;CTR000024      ;CLI00150  
PAY00000945         ;FAC00001275         ;2024/02/16 00:00:00.000;361;Prélèvement   ;2026/01/03 22:26:19.000000000;2026/01/03 22:26:19.000000000;CTR000110      ;CLI00009  
PAY00000100         ;FAC00000143         ;2024/02/19 00:00:00.000;112;Chèque        ;2026/01/03 22:26:15.000000000;2026/01/03 22:26:15.000000000;CTR000013      ;CLI00054  
PAY00000920         ;FAC00001229         ;2024/02/20 00:00:00.000;25;Carte bancaire;2026/01/03 22:26:19.000000000;2026/01/03 22:26:19.000000000;CTR000106      ;CLI00147  
PAY00001180         ;FAC00001570         ;2024/02/20 00:00:00.000;52;Chèque        ;2026/01/03 22:26:21.000000000;2026/01/03 22:26:21.000000000;CTR000136      ;CLI00093  
PAY00001202         ;FAC00001604         ;2024/02/20 00:00:00.000;180;Chèque        ;2026/01/03 22:26:21.000000000;2026/01/03 22:26:21.000000000;CTR000138      ;CLI00161  
PAY00000619         ;FAC00000832         ;2024/02/21 00:00:00.000;16;Espèces       ;2026/01/03 22:26:18.000000000;2026/01/03 22:26:18.000000000;CTR000073      ;CLI00077  
PAY00000047         ;FAC00000071         ;2024/02/22 00:00:00.000;111;Prélèvement   ;2026/01/03 22:26:15.000000000;2026/01/03 22:26:15.000000000;CTR000007      ;CLI00112  
PAY00001518         ;FAC00002028         ;2024/02/22 00:00:00.000;35;Chèque        ;2026/01/03 22:26:22.000000000;2026/01/03 22:26:22.000000000;CTR000176      ;CLI00182  
PAY00000434         ;FAC00000582         ;2024/02/23 00:00:00.000;265;Carte bancaire;2026/01/03 22:26:17.000000000;2026/01/03 22:26:17.000000000;CTR000051      ;CLI00140  
PAY00001165         ;FAC00001550         ;2024/02/23 00:00:00.000;321;Prélèvement   ;2026/01/03 22:26:21.000000000;2026/01/03 22:26:21.000000000;CTR000134      ;CLI00110  
PAY00001483         ;FAC00001982         ;2024/02/23 00:00:00.000;81;Prélèvement   ;2026/01/03 22:26:22.000000000;2026/01/03 22:26:22.000000000;CTR000172      ;CLI00112  
PAY00000588         ;FAC00000796         ;2024/02/24 00:00:00.000;255;Prélèvement   ;2026/01/03 22:26:18.000000000;2026/01/03 22:26:18.000000000;CTR000069      ;CLI00187  
PAY00000887         ;FAC00001178         ;2024/02/24 00:00:00.000;37;Virement      ;2026/01/03 22:26:19.000000000;2026/01/03 22:26:19.000000000;CTR000102      ;CLI00114  
PAY00001158         ;FAC00001541         ;2024/02/24 00:00:00.000;397;Carte bancaire;2026/01/03 22:26:20.000000000;2026/01/03 22:26:20.000000000;CTR000133      ;CLI00041  
PAY00001440         ;FAC00001926         ;2024/02/24 00:00:00.000;45;Chèque        ;2026/01/03 22:26:22.000000000;2026/01/03 22:26:22.000000000;CTR000167      ;CLI00161  
PAY00000562         ;FAC00000756         ;2024/02/26 00:00:00.000;26;Chèque        ;2026/01/03 22:26:18.000000000;2026/01/03 22:26:18.000000000;CTR000066      ;CLI00174  
PAY00000800         ;FAC00001068         ;2024/02/26 00:00:00.000;355;Chèque        ;2026/01/03 22:26:19.000000000;2026/01/03 22:26:19.000000000;CTR000093      ;CLI00037  
PAY00000085         ;FAC00000120         ;2024/02/27 00:00:00.000;490;Chèque        ;2026/01/03 22:26:15.000000000;2026/01/03 22:26:15.000000000;CTR000011      ;CLI00072  
