fichier_source;id_region;id_batiment;type_energie;unite;compteur_id;consommation;date_mesure;heure_mesure;type_source
Electricite_consumption_01_01_2025.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ;REG04;BAT040;electricite;kWh;ELEC_0118;92.74;2025-01-01                                                                                          ;06                                                                                                  ;IMPORT_JSON
Electricite_consumption_01_01_2025.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ;REG04;BAT040;electricite;kWh;ELEC_0118;87.76;2025-01-01                                                                                          ;07                                                                                                  ;IMPORT_JSON
Electricite_consumption_01_01_2025.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ;REG04;BAT040;electricite;kWh;ELEC_0118;250.41;2025-01-01                                                                                          ;08                                                                                                  ;IMPORT_JSON
Electricite_consumption_01_01_2025.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ;REG04;BAT040;electricite;kWh;ELEC_0118;178.0;2025-01-01                                                                                          ;09                                                                                                  ;IMPORT_JSON
Electricite_consumption_01_01_2025.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ;REG04;BAT040;electricite;kWh;ELEC_0118;143.71;2025-01-01                                                                                          ;10                                                                                                  ;IMPORT_JSON
Electricite_consumption_01_01_2025.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ;REG04;BAT040;electricite;kWh;ELEC_0118;213.74;2025-01-01                                                                                          ;11                                                                                                  ;IMPORT_JSON
Electricite_consumption_01_01_2025.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ;REG04;BAT040;electricite;kWh;ELEC_0118;168.67;2025-01-01                                                                                          ;12                                                                                                  ;IMPORT_JSON
Electricite_consumption_01_01_2025.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ;REG04;BAT040;electricite;kWh;ELEC_0118;281.29;2025-01-01                                                                                          ;13                                                                                                  ;IMPORT_JSON
Electricite_consumption_01_01_2025.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ;REG04;BAT040;electricite;kWh;ELEC_0118;171.46;2025-01-01                                                                                          ;14                                                                                                  ;IMPORT_JSON
Electricite_consumption_01_01_2025.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ;REG04;BAT040;electricite;kWh;ELEC_0118;262.3;2025-01-01                                                                                          ;15                                                                                                  ;IMPORT_JSON
Electricite_consumption_01_01_2025.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ;REG04;BAT040;electricite;kWh;ELEC_0118;27327.29;2025-01-01                                                                                          ;16                                                                                                  ;IMPORT_JSON
Electricite_consumption_01_01_2025.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ;REG04;BAT040;electricite;kWh;ELEC_0118;254.47;2025-01-01                                                                                          ;17                                                                                                  ;IMPORT_JSON
Electricite_consumption_01_01_2025.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ;REG04;BAT040;electricite;kWh;ELEC_0118;152.21;2025-01-01                                                                                          ;18                                                                                                  ;IMPORT_JSON
Electricite_consumption_01_01_2025.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ;REG04;BAT040;electricite;kWh;ELEC_0118;188.13;2025-01-01                                                                                          ;19                                                                                                  ;IMPORT_JSON
Electricite_consumption_01_01_2025.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ;REG04;BAT040;electricite;kWh;ELEC_0118;92.84;2025-01-01                                                                                          ;20                                                                                                  ;IMPORT_JSON
Electricite_consumption_01_01_2025.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ;REG04;BAT040;electricite;kWh;ELEC_0118;151.95;2025-01-01                                                                                          ;21                                                                                                  ;IMPORT_JSON
Electricite_consumption_01_01_2025.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ;REG04;BAT040;electricite;kWh;ELEC_0118;122.87;2025-01-01                                                                                          ;22                                                                                                  ;IMPORT_JSON
Electricite_consumption_01_01_2025.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ;REG04;BAT040;electricite;kWh;ELEC_0118;158.42;2025-01-01                                                                                          ;23                                                                                                  ;IMPORT_JSON
Electricite_consumption_01_01_2025.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ;REG04;BAT047;electricite;kWh;ELEC_0139;177.63;2025-01-01                                                                                          ;00                                                                                                  ;IMPORT_JSON
Electricite_consumption_01_01_2025.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ;REG04;BAT047;electricite;kWh;ELEC_0139;124.09;2025-01-01                                                                                          ;01                                                                                                  ;IMPORT_JSON
Electricite_consumption_01_01_2025.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ;REG04;BAT047;electricite;kWh;ELEC_0139;161.6;2025-01-01                                                                                          ;02                                                                                                  ;IMPORT_JSON
Electricite_consumption_01_01_2025.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ;REG04;BAT047;electricite;kWh;ELEC_0139;106.02;2025-01-01                                                                                          ;03                                                                                                  ;IMPORT_JSON
Electricite_consumption_01_01_2025.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ;REG04;BAT047;electricite;kWh;ELEC_0139;102.67;2025-01-01                                                                                          ;04                                                                                                  ;IMPORT_JSON
Electricite_consumption_01_01_2025.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ;REG04;BAT047;electricite;kWh;ELEC_0139;122.87;2025-01-01                                                                                          ;05                                                                                                  ;IMPORT_JSON
Electricite_consumption_01_01_2025.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ;REG04;BAT047;electricite;kWh;ELEC_0139;199.7;2025-01-01                                                                                          ;06                                                                                                  ;IMPORT_JSON
Electricite_consumption_01_01_2025.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ;REG04;BAT047;electricite;kWh;ELEC_0139;115.99;2025-01-01                                                                                          ;07                                                                                                  ;IMPORT_JSON
Electricite_consumption_01_01_2025.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ;REG04;BAT047;electricite;kWh;ELEC_0139;171.79;2025-01-01                                                                                          ;08                                                                                                  ;IMPORT_JSON
Electricite_consumption_01_01_2025.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ;REG04;BAT047;electricite;kWh;ELEC_0139;202.84;2025-01-01                                                                                          ;09                                                                                                  ;IMPORT_JSON
Electricite_consumption_01_01_2025.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ;REG04;BAT047;electricite;kWh;ELEC_0139;224.05;2025-01-01                                                                                          ;10                                                                                                  ;IMPORT_JSON
Electricite_consumption_01_01_2025.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ;REG04;BAT047;electricite;kWh;ELEC_0139;177.86;2025-01-01                                                                                          ;11                                                                                                  ;IMPORT_JSON
Electricite_consumption_01_01_2025.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ;REG04;BAT047;electricite;kWh;ELEC_0139;145.92;2025-01-01                                                                                          ;12                                                                                                  ;IMPORT_JSON
Electricite_consumption_01_01_2025.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ;REG04;BAT047;electricite;kWh;ELEC_0139;208.33;2025-01-01                                                                                          ;13                                                                                                  ;IMPORT_JSON
Electricite_consumption_01_01_2025.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ;REG04;BAT047;electricite;kWh;ELEC_0139;250.5;2025-01-01                                                                                          ;14                                                                                                  ;IMPORT_JSON
Electricite_consumption_01_01_2025.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ;REG04;BAT047;electricite;kWh;ELEC_0139;195.26;2025-01-01                                                                                          ;15                                                                                                  ;IMPORT_JSON
Electricite_consumption_01_01_2025.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ;REG04;BAT047;electricite;kWh;ELEC_0139;256.16;2025-01-01                                                                                          ;16                                                                                                  ;IMPORT_JSON
Electricite_consumption_01_01_2025.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ;REG04;BAT047;electricite;kWh;ELEC_0139;246.54;2025-01-01                                                                                          ;17                                                                                                  ;IMPORT_JSON
Electricite_consumption_01_01_2025.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ;REG04;BAT047;electricite;kWh;ELEC_0139;301.77;2025-01-01                                                                                          ;18                                                                                                  ;IMPORT_JSON
Electricite_consumption_01_01_2025.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ;REG04;BAT047;electricite;kWh;ELEC_0139;140.77;2025-01-01                                                                                          ;19                                                                                                  ;IMPORT_JSON
Electricite_consumption_01_01_2025.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ;REG04;BAT047;electricite;kWh;ELEC_0139;144.6;2025-01-01                                                                                          ;20                                                                                                  ;IMPORT_JSON
Electricite_consumption_01_01_2025.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ;REG04;BAT047;electricite;kWh;ELEC_0139;115.35;2025-01-01                                                                                          ;21                                                                                                  ;IMPORT_JSON
Electricite_consumption_01_01_2025.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ;REG04;BAT047;electricite;kWh;ELEC_0139;182.83;2025-01-01                                                                                          ;22                                                                                                  ;IMPORT_JSON
Electricite_consumption_01_01_2025.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ;REG04;BAT047;electricite;kWh;ELEC_0139;154.45;2025-01-01                                                                                          ;23                                                                                                  ;IMPORT_JSON
Electricite_consumption_01_01_2025.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ;REG04;BAT049;electricite;kWh;ELEC_0145;113.8;2025-01-01                                                                                          ;00                                                                                                  ;IMPORT_JSON
Electricite_consumption_01_01_2025.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ;REG04;BAT049;electricite;kWh;ELEC_0145;88.92;2025-01-01                                                                                          ;01                                                                                                  ;IMPORT_JSON
Electricite_consumption_01_01_2025.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ;REG04;BAT049;electricite;kWh;ELEC_0145;114.28;2025-01-01                                                                                          ;02                                                                                                  ;IMPORT_JSON
Electricite_consumption_01_01_2025.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ;REG04;BAT049;electricite;kWh;ELEC_0145;80.95;2025-01-01                                                                                          ;03                                                                                                  ;IMPORT_JSON
Electricite_consumption_01_01_2025.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ;REG04;BAT049;electricite;kWh;ELEC_0145;96.16;2025-01-01                                                                                          ;04                                                                                                  ;IMPORT_JSON
Electricite_consumption_01_01_2025.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ;REG04;BAT049;electricite;kWh;ELEC_0145;174.41;2025-01-01                                                                                          ;05                                                                                                  ;IMPORT_JSON
Electricite_consumption_01_01_2025.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ;REG04;BAT049;electricite;kWh;ELEC_0145;191.11;2025-01-01                                                                                          ;06                                                                                                  ;IMPORT_JSON
Electricite_consumption_01_01_2025.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ;REG04;BAT049;electricite;kWh;ELEC_0145;190.78;2025-01-01                                                                                          ;07                                                                                                  ;IMPORT_JSON
Electricite_consumption_01_01_2025.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ;REG04;BAT049;electricite;kWh;ELEC_0145;244.83;2025-01-01                                                                                          ;08                                                                                                  ;IMPORT_JSON
Electricite_consumption_01_01_2025.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ;REG04;BAT049;electricite;kWh;ELEC_0145;130.08;2025-01-01                                                                                          ;09                                                                                                  ;IMPORT_JSON
Electricite_consumption_01_01_2025.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ;REG04;BAT049;electricite;kWh;ELEC_0145;250.58;2025-01-01                                                                                          ;10                                                                                                  ;IMPORT_JSON
Electricite_consumption_01_01_2025.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ;REG04;BAT049;electricite;kWh;ELEC_0145;184.64;2025-01-01                                                                                          ;11                                                                                                  ;IMPORT_JSON
Electricite_consumption_01_01_2025.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ;REG04;BAT049;electricite;kWh;ELEC_0145;266.93;2025-01-01                                                                                          ;12                                                                                                  ;IMPORT_JSON
Electricite_consumption_01_01_2025.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ;REG04;BAT049;electricite;kWh;ELEC_0145;222.75;2025-01-01                                                                                          ;13                                                                                                  ;IMPORT_JSON
Electricite_consumption_01_01_2025.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ;REG04;BAT049;electricite;kWh;ELEC_0145;194.33;2025-01-01                                                                                          ;14                                                                                                  ;IMPORT_JSON
Electricite_consumption_01_01_2025.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ;REG04;BAT049;electricite;kWh;ELEC_0145;141.56;2025-01-01                                                                                          ;15                                                                                                  ;IMPORT_JSON
Electricite_consumption_01_01_2025.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ;REG04;BAT049;electricite;kWh;ELEC_0145;341.63;2025-01-01                                                                                          ;16                                                                                                  ;IMPORT_JSON
Electricite_consumption_01_01_2025.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ;REG04;BAT049;electricite;kWh;ELEC_0145;168.7;2025-01-01                                                                                          ;17                                                                                                  ;IMPORT_JSON
